type_methode,age_grp,statut_mat,parite,instruction,richesse,milieu,religion,expo_media,poids,utilise
Aucune,40-44,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,40-44,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,40-44,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,40-44,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,40-44,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,40-44,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Moderne,20-24,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,0.927444,1
Moderne,20-24,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,0.927444,1
Moderne,20-24,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,0.927444,1
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.927444,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.927444,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.927444,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.927444,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.927444,0
Aucune,35-39,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,35-39,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,40-44,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Moderne,15-19,Jamais en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.927444,1
Moderne,30-34,En union,Non nullipare,Superieur,Tres riche,Urbain,Protestante,Exposee,0.927444,1
Moderne,30-34,En union,Non nullipare,Superieur,Tres riche,Urbain,Protestante,Exposee,0.927444,1
Moderne,30-34,En union,Non nullipare,Superieur,Tres riche,Urbain,Protestante,Exposee,0.927444,1
Aucune,35-39,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,35-39,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,35-39,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,35-39,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,35-39,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,35-39,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,35-39,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Traditionnelle,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.927444,1
Traditionnelle,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.927444,1
Traditionnelle,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.927444,1
Traditionnelle,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,0.927444,1
Aucune,35-39,En union,Non nullipare,Superieur,Tres riche,Urbain,Autres chretiens,Exposee,0.927444,0
Aucune,35-39,En union,Non nullipare,Superieur,Tres riche,Urbain,Autres chretiens,Exposee,0.927444,0
Moderne,25-29,En union,Non nullipare,Superieur,Tres riche,Urbain,Protestante,Exposee,0.927444,1
Aucune,35-39,En union,Non nullipare,Primaire,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,35-39,En union,Non nullipare,Primaire,Tres riche,Urbain,Catholique,Exposee,0.927444,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Non exposee,0.927444,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Non exposee,0.927444,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Non exposee,0.927444,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Non exposee,0.927444,0
Moderne,20-24,Jamais en union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,1.062719,1
Aucune,15-19,Jamais en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,25-29,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.062719,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.062719,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.062719,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.062719,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.062719,0
Aucune,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,45-49,Anciennement en union,Non nullipare,Primaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,45-49,Anciennement en union,Non nullipare,Primaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,45-49,Anciennement en union,Non nullipare,Primaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,45-49,Anciennement en union,Non nullipare,Primaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,45-49,Anciennement en union,Non nullipare,Primaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,1.062719,0
Aucune,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,1.062719,0
Aucune,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,1.062719,0
Aucune,20-24,Jamais en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,1.062719,0
Aucune,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,1.062719,0
Aucune,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,1.062719,0
Aucune,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,1.062719,0
Aucune,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,1.062719,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Exposee,1.062719,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Exposee,1.062719,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Exposee,1.062719,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Exposee,1.062719,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Exposee,1.062719,0
Aucune,35-39,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Exposee,1.062719,0
Moderne,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,1
Moderne,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,1
Moderne,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,1
Moderne,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,1
Aucune,40-44,Jamais en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,40-44,Jamais en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,25-29,Jamais en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.062719,0
